"chunk_id","edition_id","line_id","page","line_no","box","text","text_hash","chunk_type"
10735,1,"FR10735",305,32,"[56.8, 674.91, 543.04, 695.34]","oiseaux  des  concierges  en  désespoir  qui  moisissaient  en","21a92ba6cb3af660e8367344cc09f7df","main_text"
10736,1,"FR10736",305,33,"[56.8, 695.31, 543.04, 715.74]","pépiant après le printemps qu’ils ne reverront jamais dans","10ef64ce88edf120063351eebbe32e6e","main_text"
10737,1,"FR10737",305,34,"[56.8, 715.81, 543.04, 736.24]","leurs cages, auprès des cabinets, qui sont tous groupés les","7aa3a1f0748d227aec3ae026261aeaa7","main_text"
10738,1,"FR10738",305,35,"[56.8, 736.21, 543.04, 756.64]","cabinets, là, dans le fond d’ombre, avec leurs portes toujours","c578d1367ddc48522efdef3768440269","main_text"
10739,1,"FR10739",305,36,"[56.8, 756.71, 543.04, 777.14]","déglinguées et ballantes. Cent ivrognes mâles et femelles","bdbd04fde2bb46a6cf849b1c76c6c268","main_text"
10740,1,"FR10740",305,37,"[259.7, 793.7, 335.8, 805.88]","Page 307 sur 584","54138e26b320648dd18bb66125b30f85","page_footer"
10741,1,"FR10741",306,1,"[221.9, 36.49, 372.67, 47.56]","L F Céline, Voyage au bout de la nuit","8b4d696ded44bd6391de7cea6f68f21a","page_header"
10742,1,"FR10742",306,2,"[56.8, 61.41, 543.04, 81.84]","peuplent ces briques et farcissent l’écho de leurs querelles","348f596ac23b1d70d5c37ccae0116341","main_text"
10743,1,"FR10743",306,3,"[56.8, 81.81, 543.04, 102.24]","vantardes, de leurs jurons incertains et débordants, après les","d14ebb0f34956c7da9bdf2b4e3857bd8","main_text"
10744,1,"FR10744",306,4,"[56.8, 102.31, 543.04, 122.74]","déjeuners du samedi surtout. C’est le moment intense dans","ffe80ef4c925ab4f7447f217a4d81e3b","main_text"
10745,1,"FR10745",306,5,"[56.8, 122.71, 543.04, 143.14]","la vie des familles. Avec la gueule on se défie et des verres","9bf87301ae1eec11b5fe0f58b0356edc","main_text"
10746,1,"FR10746",306,6,"[56.8, 143.21, 543.04, 163.64]","plein le nez, papa manie la chaise, faut voir, comme une","5e0c878434c4908ea12bb0bb5c22a0c4","main_text"
10747,1,"FR10747",306,7,"[56.8, 163.61, 543.04, 184.04]","cognée,  et  maman  le  tison  comme  un  sabre !  Gare  aux","b67eb54240213527d54619851d17ac17","main_text"
10748,1,"FR10748",306,8,"[56.8, 184.11, 543.04, 204.54]","faibles  alors !  C’est  le  petit  qui  prend.  Les  torgnoles","ecab97620657b6ccdab7d2c279671971","main_text"
10749,1,"FR10749",306,9,"[56.8, 204.51, 543.04, 224.94]","aplatissent au mur tout ce qui ne peut pas se défendre et","49f01028fca72d24829a22e3504e0560","main_text"
10750,1,"FR10750",306,10,"[56.8, 225.01, 543.04, 245.44]","riposter : enfants, chiens ou chats. Dès le troisième verre de","e2a70abe962251f9bbceaaa6e921334e","main_text"
10751,1,"FR10751",306,11,"[56.8, 245.41, 543.04, 265.84]","vin, le noir, le plus mauvais, c’est le chien qui commence à","4b93a96cff8fcbd6354fad37b64dc946","main_text"
10752,1,"FR10752",306,12,"[56.8, 265.91, 543.04, 286.34]","souffrir, on lui écrase la patte d’un grand coup de talon. Ça","e2dd13aa6c1bea36456b986caf730fae","main_text"
10753,1,"FR10753",306,13,"[56.8, 286.31, 543.04, 306.74]","lui apprendra à avoir faim en même temps que les hommes.","9c0cba6446db2506851e57049e441421","main_text"
10754,1,"FR10754",306,14,"[56.8, 306.81, 543.04, 327.24]","On rigole bien à le voir disparaître en piaulant sous le lit","b15171607190dd41826d7b526b7dfb26","main_text"
10755,1,"FR10755",306,15,"[56.8, 327.21, 543.04, 347.64]","comme  un  éventré.  C’est  le  signal.  Rien  ne  stimule  les","0b254bb49dc2c28dbab73f45a0f41eba","main_text"
10756,1,"FR10756",306,16,"[56.8, 347.71, 543.04, 368.14]","femmes éméchées comme la douleur des bêtes, on n’a pas","b31dff71893919d71f79f9015da8c369","main_text"
10757,1,"FR10757",306,17,"[56.8, 368.11, 543.04, 388.54]","toujours des taureaux sous la main. La discussion en repart","21020e7424c1e7aa01338a5d98b37929","main_text"
10758,1,"FR10758",306,18,"[56.8, 388.61, 543.04, 409.04]","vindicative, impérieuse comme un délire, c’est l’épouse qui","5dc0a077d67402a29a458cbd1d04cf8f","main_text"
10759,1,"FR10759",306,19,"[56.8, 409.01, 543.04, 429.44]","mène, lançant au mâle une série d’appels aigus à la lutte. Et","b11531e5bcd57a74e91e88d5e585192c","main_text"
10760,1,"FR10760",306,20,"[56.8, 429.51, 543.04, 449.94]","après ça c’est la mêlée, les objets cassés se morcellent. La","a3aabfcc1d7534ac4cfac644f2768f1e","main_text"
10761,1,"FR10761",306,21,"[56.8, 449.91, 543.04, 470.34]","cour recueille le fracas, l’écho tourne autour de l’ombre. Les","8efe1a3a799bae628cbf501367f6ce5a","main_text"
10762,1,"FR10762",306,22,"[56.8, 470.41, 543.04, 490.84]","enfants dans l’horreur glapissent. Ils découvrent tout ce qu’il","138ab92dedb2313113426ff843d21c5c","main_text"
10763,1,"FR10763",306,23,"[56.8, 490.81, 543.04, 511.24]","y a dans papa et maman ! Ils attirent sur eux la foudre en","28cc4d3f107e8330e81683335a65cb25","main_text"
10764,1,"FR10764",306,24,"[56.8, 511.31, 131.23, 531.74]","gueulant.","f280386b5e5dd51a18abcde3037290cb","main_text"
10765,1,"FR10765",306,25,"[99.3, 531.71, 543.04, 552.14]","Je passais bien des jours à attendre qu’il arrive ce qui","a7ae85f8fb20cf7bedc3478dd37940c7","main_text"
10766,1,"FR10766",306,26,"[56.8, 552.21, 507.27, 572.64]","arrivait de temps à autre au bout des séances ménagères.","5bd99c0362b08ff591712eaf85c640e9","main_text"
10767,1,"FR10767",306,27,"[99.3, 572.61, 543.04, 593.04]","C’est au troisième, devant ma fenêtre que ça se passait,","b70a8f1040479c148ed7d9314443120a","main_text"
10768,1,"FR10768",306,28,"[56.8, 593.11, 543.04, 613.54]","dans la maison de l’autre côté. Je ne pouvais rien voir, mais","e9a1e8718bb1486c19624dfb46121b9e","main_text"
10769,1,"FR10769",306,29,"[56.8, 613.51, 187.3, 633.94]","j’entendais bien.","7fbfd30241947aae8138fce2ba62a6cf","main_text"
10770,1,"FR10770",306,30,"[99.3, 634.01, 543.04, 654.44]","Il y a un bout à tout. Ce n’est pas toujours la mort, c’est","989fca6652f01ecd14d83d6cc8ff8374","main_text"
10771,1,"FR10771",306,31,"[56.8, 654.41, 543.04, 674.84]","souvent quelque chose d’autre et d’assez pire, sur tout avec","8a6d0a4ea76b9999879a68449f8eea79","main_text"
10772,1,"FR10772",306,32,"[56.8, 674.91, 146.42, 695.34]","les enfants.","310b6bcd9902980fc9c2b2d09a294d86","main_text"
10773,1,"FR10773",306,33,"[99.3, 695.31, 543.04, 715.74]","Ils demeuraient là ces locataires, juste à la hauteur de","b942d578c7c9fd0918cdcd5fa3d72028","main_text"
10774,1,"FR10774",306,34,"[56.8, 715.81, 543.04, 736.24]","la cour où l’ombre commence à pâlir. Quand ils étaient seuls","608594efc6d5c880fc0a1c3397f94d55","main_text"
10775,1,"FR10775",306,35,"[56.8, 736.21, 543.04, 756.64]","le père et la mère, les jours où ça arrivait, ils se disputaient","86837c47222df1972e0a5bcd9b21e5e0","main_text"
10776,1,"FR10776",306,36,"[56.8, 756.71, 543.04, 777.14]","d’abord longtemps et puis survenait un long silence. Ça se","d30ca43608aa1b8194d2ea6977cb8a4e","main_text"
10777,1,"FR10777",306,37,"[259.7, 793.7, 335.8, 805.88]","Page 308 sur 584","6fbb4e2004e8067f4b0c7fcb3eb81cf6","page_footer"
10778,1,"FR10778",307,1,"[221.9, 36.49, 372.67, 47.56]","L F Céline, Voyage au bout de la nuit","8b4d696ded44bd6391de7cea6f68f21a","page_header"
10779,1,"FR10779",307,2,"[56.8, 61.41, 543.04, 81.84]","préparait. On en avait après la petite fille d’abord, on la","76dae9e13e7a1bdf2fe99858b28c38fa","main_text"
10780,1,"FR10780",307,3,"[56.8, 81.81, 543.04, 102.24]","faisait venir. Elle le savait. Elle pleurnichait tout de suite.","930d75dfff20d57a11da0b93b7960e28","main_text"
10781,1,"FR10781",307,4,"[56.8, 102.31, 543.04, 122.74]","Elle savait ce qui l’attendait. D’après sa voix, elle devait bien","a124c5b83dba28c03bc227a4a6ea6fa9","main_text"
10782,1,"FR10782",307,5,"[56.8, 122.71, 543.04, 143.14]","avoir dans les dix ans. J’ai fini par comprendre après bien","bb7b6a34089ae6b237d2739e1571523d","main_text"
10783,1,"FR10783",307,6,"[56.8, 143.21, 394.03, 163.64]","des fois ce qu’ils lui faisaient tous les deux.","9dc7cd2771d2a2ce69ea4787db100a94","main_text"
10784,1,"FR10784",307,7,"[99.3, 163.61, 543.04, 184.04]","Ils  l’attachaient  d’abord,  c’était  long  à  l’attacher,","8b47de9d618369eb9dc0d347159c3db6","main_text"
10785,1,"FR10785",307,8,"[56.8, 184.11, 543.04, 204.54]","comme  pour  une  opération.  Ça  les  excitait.  « Petite","99fb2680c9a25ba8361a32b7ee4a66ba","main_text"
10786,1,"FR10786",307,9,"[56.8, 204.51, 543.04, 224.94]","charogne » qu’il jurait lui. « Ah ! la petite salope ! » qu’elle","f3021d770d451dfe3c69dec91f933914","main_text"
10787,1,"FR10787",307,10,"[56.8, 225.01, 542.94, 245.44]","faisait la mère. « On va te dresser salope ! » qu’ils criaient","64da082e82474627327a0e36bc55a4bd","main_text"
10788,1,"FR10788",307,11,"[56.8, 245.41, 543.04, 265.84]","ensemble et des choses et des choses qu’ils lui reprochaient","cf73f3eb5455a7c57fc13d3af92357ce","main_text"
10789,1,"FR10789",307,12,"[56.8, 265.91, 543.04, 286.34]","en même temps, des choses qu’ils devaient imaginer. Ils","10af83dd77ed7f9666b9ac5330fd3d0b","main_text"
10790,1,"FR10790",307,13,"[56.8, 286.31, 543.04, 306.74]","devaient l’attacher après les montants du lit. Pendant ce","42fb7f635f61387b239dd358dbf81880","main_text"
10791,1,"FR10791",307,14,"[56.8, 306.81, 543.04, 327.24]","temps-là, l’enfant se plaignotait comme une souris prise au","ee75fc94b298eea28c9a9d95dd106968","main_text"
10792,1,"FR10792",307,15,"[56.8, 327.21, 543.04, 347.64]","piège. « T’auras beau faire petite vache, t’y couperas pas.","df948bf5816373fa54f42bd8cea43f3e","main_text"
10793,1,"FR10793",307,16,"[56.8, 347.71, 543.04, 368.14]","Va ! T’y couperas pas ! » qu’elle reprenait la mère, puis avec","2969c25dd1a2280d200ed1e4711e9d9c","main_text"
10794,1,"FR10794",307,17,"[56.8, 368.11, 543.04, 388.54]","toute une bordée d’insultes comme pour un cheval. Tout","9b22ef1bd7e81b710607e9e232d66e41","main_text"
10795,1,"FR10795",307,18,"[56.8, 388.61, 543.04, 409.04]","excitée.  « Tais  toi  maman,  que  répondait  la  petite","034da3f22c7041e792ab39a5a23a2fa9","main_text"
10796,1,"FR10796",307,19,"[56.8, 409.01, 538.72, 429.44]","doucement. Tais-toi maman ! Bats-moi maman ! Mais tais-","d74ea24713d9dbe3473195bddd12ec26","main_text"
10797,1,"FR10797",307,20,"[56.8, 429.51, 543.04, 449.94]","toi maman ! » Elle n’y coupait pas et elle prenait quelque","43a4c79b4231b7ec85a916109c6cd1c7","main_text"
10798,1,"FR10798",307,21,"[56.8, 449.91, 543.04, 470.34]","chose comme raclée. J’écoutais jusqu’au bout pour être bien","a212b188d84c2c1633b132d8357741bf","main_text"
10799,1,"FR10799",307,22,"[56.8, 470.41, 543.04, 490.84]","certain que je ne me trompais pas, que c’était bien ça qui se","b7de924d72a96e843b0b0be1f705f51c","main_text"
10800,1,"FR10800",307,23,"[56.8, 490.81, 543.04, 511.24]","passait. J’aurais pas pu manger mes haricots tant que ça se","11817475058181a4a93b51414ca34776","main_text"
10801,1,"FR10801",307,24,"[56.8, 511.31, 543.04, 531.74]","passait. Je ne pouvais pas fermer la fenêtre non plus. Je","66ce480eb5775d573b0649706e277685","main_text"
10802,1,"FR10802",307,25,"[56.8, 531.71, 543.04, 552.14]","n’étais bon à rien. Je ne pouvais rien faire. Je restais à","cd20b5b73b3ed35b71317deb683874c7","main_text"
10803,1,"FR10803",307,26,"[56.8, 552.21, 543.04, 572.64]","écouter seulement comme toujours, partout. Cependant, je","e5d9775a7ac532cab4242f5a17cef1a6","main_text"
10804,1,"FR10804",307,27,"[56.8, 572.61, 543.04, 593.04]","crois qu’il me venait des forces à écouter ces choses-là, des","2bce1b9714fe96c4b497edacb8eb13a8","main_text"
10805,1,"FR10805",307,28,"[56.8, 593.11, 543.04, 613.54]","forces d’aller plus loin, des drôles de forces et la prochaine","69c81713bd4c6984bcd15075d72dd5a0","main_text"
10806,1,"FR10806",307,29,"[56.8, 613.51, 543.04, 633.94]","fois, alors je pourrais descendre encore plus bas la prochaine","bb881a8dbbeb6441d03e496560b9e034","main_text"
10807,1,"FR10807",307,30,"[56.8, 634.01, 543.04, 654.44]","fois,  écouter  d’autres  plaintes  que  je  n’avais  pas  encore","b33caa1a4b1465d268a7b3920dc0bd90","main_text"
10808,1,"FR10808",307,31,"[56.8, 654.41, 543.04, 674.84]","entendues, ou que j’avais du mal à comprendre avant, parce","868e5f7c711509632c08e4d4870af6bc","main_text"
10809,1,"FR10809",307,32,"[56.8, 674.91, 543.04, 695.34]","qu’on dirait qu’il y en a encore toujours au bout des autres","d75604e38f2d9e590bf1afb64a1449ba","main_text"
10810,1,"FR10810",307,33,"[56.8, 695.31, 543.04, 715.74]","des  plaintes  encore  qu’on  n’a  pas  encore  entendues  ni","452043a37a051e418a067619f0d453ca","main_text"
10811,1,"FR10811",307,34,"[56.8, 715.81, 142.53, 736.24]","comprises.","db5dd1129896175ee6e301c4d269fb8c","main_text"
10812,1,"FR10812",307,35,"[99.3, 736.21, 543.04, 756.64]","Quand ils l’avaient tellement battue qu’elle ne pouvait","b2b19ecc3d9b8a7186f4f2d234d965e8","main_text"
10813,1,"FR10813",307,36,"[56.8, 756.71, 543.04, 777.14]","plus hurler, leur fille, elle criait encore un peu quand même","3548aac5f1157b64dce49960f767cd92","main_text"
10814,1,"FR10814",307,37,"[259.7, 793.7, 335.8, 805.88]","Page 309 sur 584","5aa6b85807a23843b810d430a5234964","page_footer"
10815,1,"FR10815",308,1,"[221.9, 36.49, 372.67, 47.56]","L F Céline, Voyage au bout de la nuit","8b4d696ded44bd6391de7cea6f68f21a","page_header"
10816,1,"FR10816",308,2,"[56.8, 61.41, 421.5, 81.84]","à chaque fois qu’elle respirait, d’un petit coup.","09c7cf49ede8311a8bbdfe0aeedcdb52","main_text"
10817,1,"FR10817",308,3,"[99.3, 81.81, 543.04, 102.24]","J’entendais l’homme alors qui disait à ce moment-là","2459dbd25cb3b72745dadac9e470fa87","main_text"
10818,1,"FR10818",308,4,"[56.8, 102.31, 497.75, 122.74]","« Viens toi grande ! Vite ! Viens par là ! » Tout heureux.","61d39d2e1ad434813c11fea8b85d943a","main_text"
10819,1,"FR10819",308,5,"[99.3, 122.71, 543.04, 143.14]","C’était à la mère qu’il parlait comme ça, et puis la porte","e9940b2ff6d21ec7cff7e5f3be74158c","main_text"
10820,1,"FR10820",308,6,"[56.8, 143.21, 543.04, 163.64]","d’à côté claquait derrière eux. Un jour, c’est elle qui lui a dit,","468399ce491600f8192887d8923e4e13","main_text"
10821,1,"FR10821",308,7,"[56.8, 163.61, 543.04, 184.04]","je l’ai entendu : « Ah ! je t’aime julien, tellement, que je te","b64e6adff00454a74262f4c8058bca71","main_text"
10822,1,"FR10822",308,8,"[56.8, 184.11, 543.04, 204.54]","boufferais ta merde, même si tu faisais des étrons grands","fe9eb11ae29654fbe60c41870b642017","main_text"
10823,1,"FR10823",308,9,"[56.8, 204.51, 166.06, 224.94]","comme ça... »","c07a110ba10ffa17f48bc73011b8fffd","main_text"
10824,1,"FR10824",308,10,"[99.3, 225.01, 543.04, 245.44]","C’était ainsi qu’ils faisaient l’amour tous les deux que","0f0b2c3cda6ff45645d25c400710dbc3","main_text"
10825,1,"FR10825",308,11,"[56.8, 245.41, 543.04, 265.84]","m’a expliqué leur concierge, dans la cuisine ça se passait","6d95f1a9f599073042092e5c7736a9ad","main_text"
10826,1,"FR10826",308,12,"[56.8, 265.91, 414.55, 286.34]","contre l’évier. Autrement, ils y arrivaient pas.","604de85246eed6ca9baf610ebd2b3b4a","main_text"
10827,1,"FR10827",308,13,"[99.3, 286.31, 543.04, 306.74]","C’est peu à peu, que j’ai appris toutes ces choses-là sur","fe02482e4288c5a2f8ee17925b78d235","main_text"
10828,1,"FR10828",308,14,"[56.8, 306.81, 543.04, 327.24]","eux dans la rue. Quand je les rencontrais, tous les trois","8bcff0c9ef3e5419d9e526b755839c67","main_text"
10829,1,"FR10829",308,15,"[56.8, 327.21, 543.04, 347.64]","ensemble, il n’y avait rien à remarquer. Ils se promenaient","9f8ecc8967f37c0a31973138018b3e20","main_text"
10830,1,"FR10830",308,16,"[56.8, 347.71, 543.04, 368.14]","comme une vraie famille. Lui, le père, je l’apercevais encore","650eef569ffcc2ae8346ac3f8ff399b4","main_text"
10831,1,"FR10831",308,17,"[56.8, 368.11, 543.04, 388.54]","quand je passais devant l’étalage de son magasin, au coin du","5230c7ee31dd6313d65ffa604d1ecc8c","main_text"
10832,1,"FR10832",308,18,"[56.8, 388.61, 543.04, 409.04]","boulevard Poincaré, dans la maison de « Chaussures pour","17938e53cfd6e6326c678af06b1c71ea","main_text"
10833,1,"FR10833",308,19,"[56.8, 409.01, 411.17, 429.44]","pieds sensibles » où il était premier vendeur.","038d9bda641fe661f94d6332f35fbbea","main_text"
10834,1,"FR10834",308,20,"[99.3, 429.51, 543.04, 449.94]","La  plupart  du  temps,  notre  cour  n’offrait  que  des","2ce756a3396ade32d6822495af91bf76","main_text"
10835,1,"FR10835",308,21,"[56.8, 449.91, 543.04, 470.34]","hideurs  sans  relief,  surtout  l’été,  grondante  de  menaces,","a690c5c86cea47a720855cd62d46e11c","main_text"
10836,1,"FR10836",308,22,"[56.8, 470.41, 543.04, 490.84]","d’échos, de coups, de chutes et d’injures indistinctes. Jamais","e014756cd542ebaaba0ff2dda241135d","main_text"
10837,1,"FR10837",308,23,"[56.8, 490.81, 543.04, 511.24]","le soleil ne parvenait jusqu’au fond. Elle en était comme","077e605635fd12520c6f11d785d5b32c","main_text"
10838,1,"FR10838",308,24,"[56.8, 511.31, 543.04, 531.74]","peinte d’ombres bleues, la cour, bien épaisses et surtout","68d8f2989a1d5e16d6e36b74562dd67a","main_text"
10839,1,"FR10839",308,25,"[56.8, 531.71, 543.04, 552.14]","dans les angles. Les concierges y possédaient leurs petits","87870954b71bc675b2577b60f2946a69","main_text"
10840,1,"FR10840",308,26,"[56.8, 552.21, 543.04, 572.64]","cabinets comme autant de ruches. Dans la nuit quand ils","1b0f969e088f4976f87b9726a389af12","main_text"
10841,1,"FR10841",308,27,"[56.8, 572.61, 543.04, 593.04]","allaient faire pipi, ils cognaient contre les boîtes à ordures","60274385b6e807b423d7914933789211","main_text"
10842,1,"FR10842",308,28,"[56.8, 593.11, 543.04, 613.54]","les concierges, ça déclenchait des bruits de tonnerre dans la","32bd69807be7f3d293d6239e22d805a4","main_text"
10843,1,"FR10843",308,29,"[56.8, 613.51, 97.25, 633.94]","cour.","ff7680eab7df7ad34aae0947070a9614","main_text"
10844,1,"FR10844",308,30,"[99.3, 634.01, 494.76, 654.44]","Du linge essayait de sécher d’une fenêtre à l’autre.","22c0ea02b44872915243bb41af1bfb73","main_text"
10845,1,"FR10845",308,31,"[99.3, 654.41, 543.04, 674.84]","Après le dîner, c’était plutôt des discussions sur les","5fcf3bf2e2d675cda781a301cf83b575","main_text"
10846,1,"FR10846",308,32,"[56.8, 674.91, 543.04, 695.34]","courses  qui  résonnaient,  les  soirs  où  on  n’était  pas  aux","42d70982aa380aa6414bec86b3bece02","main_text"
10847,1,"FR10847",308,33,"[56.8, 695.31, 543.04, 715.74]","brutalités. Mais ces sportives polémiques finissaient elles","8e19d174b38376f37949bf2d055e4ed8","main_text"
10848,1,"FR10848",308,34,"[56.8, 715.81, 543.04, 736.24]","aussi souvent assez mal en torgnoles diverses et toujours au","e9eb36b90d77063a48431a9c200d2d27","main_text"
10849,1,"FR10849",308,35,"[56.8, 736.21, 543.04, 756.64]","moins derrière une des fenêtres, pour un motif ou pour un","00c2ca727a0eb0afe5a53ce8813e93d0","main_text"
10850,1,"FR10850",308,36,"[56.8, 756.71, 329.68, 777.14]","autre, on finissait par s’assommer.","0d50e92d2dd15f703e3780f14734688a","main_text"
10851,1,"FR10851",308,37,"[259.7, 793.7, 335.8, 805.88]","Page 310 sur 584","fc982b5067baa47ba2edea598242bf4a","page_footer"
10852,1,"FR10852",309,1,"[221.9, 36.49, 372.67, 47.56]","L F Céline, Voyage au bout de la nuit","8b4d696ded44bd6391de7cea6f68f21a","page_header"
10853,1,"FR10853",309,2,"[99.3, 61.41, 543.04, 81.84]","L’été aussi tout sentait fort. Il n’y avait plus d’air dans","c8c8ecb58cf6ac78fdc1d60f7b68285c","main_text"
10854,1,"FR10854",309,3,"[56.8, 81.81, 543.04, 102.24]","la cour, rien que des odeurs. C’est celle du chou-fleur qui","aaaa81437ae21f22ea0938c046663c5d","main_text"
10855,1,"FR10855",309,4,"[56.8, 102.31, 543.04, 122.74]","l’emporte et facilement sur toutes les autres. Un chou fleur","cf71daf8e04af204826e0d12a76806e6","main_text"
10856,1,"FR10856",309,5,"[56.8, 122.71, 543.04, 143.14]","vaut dix cabinets, même s’ils débordent. C’est entendu. Ceux","fee9aeed07769f1e411051ff8846d69b","main_text"
10857,1,"FR10857",309,6,"[56.8, 143.21, 543.04, 163.64]","du deuxième débordaient souvent. La concierge du 8, la","18429ab567b02de7455b665763ae0f40","main_text"
10858,1,"FR10858",309,7,"[56.8, 163.61, 543.04, 184.04]","mère Cézanne, arrivait alors avec son jonc trifouilleur. Je","7a6829eb297306ef99ea593b0c19614c","main_text"
10859,1,"FR10859",309,8,"[56.8, 184.11, 543.04, 204.54]","l’observais à s’escrimer. C’est comme ça que nous finîmes","f14971a5ca67e7ed128afc5a86314eef","main_text"
10860,1,"FR10860",309,9,"[56.8, 204.51, 543.04, 224.94]","par avoir des conversations. « Moi, qu’elle me conseillait, si","13291eec82e87cf64b07af21f46be945","main_text"
10861,1,"FR10861",309,10,"[56.8, 225.01, 543.04, 245.44]","j’étais à votre place, en douce, je débarrasserais les femmes","3233ce7cbb4ef9bb3d10f0036e514931","main_text"
10862,1,"FR10862",309,11,"[56.8, 245.41, 543.04, 265.84]","qui sont enceintes... Y en a des femmes dans ce quartier-ci","251ed3719e498df1f6bcaf94a2588af7","main_text"
10863,1,"FR10863",309,12,"[56.8, 265.91, 543.04, 286.34]","qui  font  la  vie...  C’est  à  pas  y  croire !...  Et  elles","42e85e17bfe42b73daec6f1dd81f8d39","main_text"
10864,1,"FR10864",309,13,"[56.8, 286.31, 543.04, 306.74]","demanderaient pas mieux que de vous faire travailler !...","10d5b7024a95d525223877afb9c9e740","main_text"
10865,1,"FR10865",309,14,"[56.8, 306.81, 543.04, 327.24]","Moi, je vous le dis ! C’est meilleur toujours qu’à soigner les","1b0ed763b1c6a1fc87b5775bb4e6ed65","main_text"
10866,1,"FR10866",309,15,"[56.8, 327.21, 543.04, 347.64]","petits employés pour leurs varices... Surtout que ça c’est du","1c255f3eb994a957ceafe5b1e1e28c20","main_text"
10867,1,"FR10867",309,16,"[56.8, 347.71, 152.66, 368.14]","comptant. »","38d2bde3a7f4d6e9c4e60320b1b6d2a9","main_text"
10868,1,"FR10868",309,17,"[99.3, 368.11, 543.04, 388.54]","La mère Cézanne avait un grand mépris d’aristocrate,","923ec18924c627e8133484b655b6544b","main_text"
10869,1,"FR10869",309,18,"[56.8, 388.61, 543.04, 409.04]","qui  lui  venait  je  ne  sais  d’où,  pour  tous  les  gens  qui","16c2d4f9562497f837cb28590a0a4eeb","main_text"
10870,1,"FR10870",309,19,"[56.8, 409.01, 153.14, 429.44]","travaillent...","cadbfba8e39377e6eff40d5abd24b7c6","main_text"
10871,1,"FR10871",309,20,"[99.3, 429.51, 543.04, 449.94]","—  Jamais  contents  les  locataires,  on  dirait  des","c82e372a955a195e3773362c355a45a5","main_text"
10872,1,"FR10872",309,21,"[56.8, 449.91, 543.04, 470.34]","prisonniers,  faut  qu’ils  fassent  de  la  misère  à  tout  le","868665b5cfca43c658ab9906bfa55689","main_text"
10873,1,"FR10873",309,22,"[56.8, 470.41, 543.04, 490.84]","monde !... C’est leurs cabinets qui se bouchent... Un autre","eba8e319cc13ce0f6efb1479ee167277","main_text"
10874,1,"FR10874",309,23,"[56.8, 490.81, 543.04, 511.24]","jour  c’est  le  gaz  qui  fuit...  C’est  leurs  lettres  qu’on  leur","434f83e21cae6f0d8ef4a25f47a61347","main_text"
10875,1,"FR10875",309,24,"[56.8, 511.31, 543.04, 531.74]","ouvre !...  Toujours  à  la  chicane...  Toujours  emmerdants","faf2c5849f6eb3c081fc1c1abd509ab0","main_text"
10876,1,"FR10876",309,25,"[56.8, 531.71, 543.04, 552.14]","quoi !... Y en a même un qui m’a craché dans son enveloppe","e81f8f781615d3493445534e26295d54","main_text"
10877,1,"FR10877",309,26,"[56.8, 552.21, 284.94, 572.64]","du terme... Vous voyez ça ?...","2823532d7e9514f3d74c7c472c940f70","main_text"
10878,1,"FR10878",309,27,"[99.3, 572.61, 543.04, 593.04]","Même à déboucher les cabinets, elle devait souvent","8a3375468e80271cde5730d30893452b","main_text"
10879,1,"FR10879",309,28,"[56.8, 593.11, 543.04, 613.54]","renoncer la mère Cézanne tellement c’était difficile. « Je ne","89093d7ab11bebb28740800945d5ea28","main_text"
10880,1,"FR10880",309,29,"[56.8, 613.51, 543.04, 633.94]","sais pas ce qu’ils mettent dedans, mais faudrait pas d’abord","f309d6249dcb5cb1b29e270cc5804282","main_text"
10881,1,"FR10881",309,30,"[56.8, 634.01, 543.04, 654.44]","qu’elle  sèche !...  Je  connais  ça...  Ils  vous  préviennent","785727aa5daeffed6ea427f62592a81e","main_text"
10882,1,"FR10882",309,31,"[56.8, 654.41, 543.04, 674.84]","toujours trop tard !... Ils font exprès d’abord !... Où j’étais","451f6c05f8e4371b850180018e99cd14","main_text"
10883,1,"FR10883",309,32,"[56.8, 674.91, 543.04, 695.34]","avant il a même fallu faire fondre un tuyau tellement que","ed6897e9d096fe2526f450d06d2957b0","main_text"
10884,1,"FR10884",309,33,"[56.8, 695.31, 543.04, 715.74]","c’était dur ! ... Je ne sais pas ce qu’ils peuvent bouffer moi...","d723d6149740f8eb5cfaa4aa5f7d48ed","main_text"
10885,1,"FR10885",309,34,"[56.8, 715.81, 235.36, 736.24]","C’est de la double !... »","8268a58b268aa051569db252545fc317","main_text"
10886,1,"FR10886",309,35,"[259.7, 793.7, 335.8, 805.88]","Page 311 sur 584","c70e60164f140c983b86d6a7868b4d0b","page_footer"
10887,1,"FR10887",310,1,"[221.9, 36.49, 372.67, 47.56]","L F Céline, Voyage au bout de la nuit","8b4d696ded44bd6391de7cea6f68f21a","page_header"
10888,1,"FR10888",310,2,"[99.3, 184.11, 543.04, 204.54]","On me retirera difficilement de l’idée que si ça m’a","a3ee033ba7417d97c375a9ac3df1ee46","main_text"
10889,1,"FR10889",310,3,"[56.8, 204.51, 543.04, 224.94]","repris ça n’est pas surtout à cause de Robinson. D’abord j’en","8e43ccda71012ec86b7b27e107106964","main_text"
10890,1,"FR10890",310,4,"[56.8, 225.01, 543.04, 245.44]","ai  pas  tenu  grand compte  des  malaises.  Je  continuais  à","7065dda7a0aabfe1da2ee1fcc8c74865","main_text"
